time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
0.850264,0.792381083859,0.639396137918,0.0119053203164,-0.0323929090548,0.703187561322,0.0191746377801,0.710007243844,0.236692455643,-0.605702570363,-0.294905439909,0.315907207488,0.947360415872,0.0515177884804,-0.00753632315269
0.900272,0.792155130714,0.638572519262,0.0110655786359,-0.0334142162203,0.703447848079,0.0180414837952,0.709731723998,0.236205164122,-0.605969457438,-0.294680681536,0.316252005989,0.947262135466,0.0511633621574,-0.00783746090856
0.950202,0.79181524762,0.639497472936,0.0110766879907,-0.0332214036631,0.70372824678,0.0186336466527,0.709447447127,0.236271523825,-0.605889480087,-0.294539851284,0.315861060888,0.947389420159,0.0511921814985,-0.00802728716928
1.000263,0.79181290285,0.639387990983,0.0111287157807,-0.0335056745053,0.703407848558,0.0184859086082,0.709755619595,0.23543967771,-0.605483100647,-0.294918872282,0.31624607693,0.947242322531,0.0514924344556,-0.00830243493789
1.050216,0.792534893514,0.6390426259,0.0119575478545,-0.0331440698767,0.702834481325,0.0187661281481,0.71033301692,0.235931963302,-0.606118021978,-0.294680769436,0.316252654243,0.947263157881,0.0511461905051,-0.00779971810331
1.100213,0.792137275832,0.639606742855,0.0115915706906,-0.033421056209,0.703144504872,0.0188673812859,0.710010464848,0.235996043125,-0.60554680066,-0.294905236415,0.315893093171,0.947360228493,0.0515587511736,-0.00786424402192
1.150224,0.791898420549,0.639743780588,0.0113599782492,-0.0331339920231,0.703488947239,0.0189825717147,0.70967957675,0.236881429826,-0.605816870014,-0.294630822659,0.316254477241,0.947248338085,0.0514999636268,-0.00717254259245
1.200286,0.792023087027,0.639635239674,0.0115718892812,-0.0335809276551,0.703144262313,0.0189220714416,0.710001706256,0.236171489966,-0.606041142624,-0.294664689235,0.31570552993,0.947441084202,0.0512576905572,-0.00761967824555
1.250293,0.792054713161,0.639312798194,0.0115008509966,-0.0325630672941,0.703386798882,0.0189979591342,0.709806829606,0.236248575534,-0.606031100713,-0.294803670479,0.316277259992,0.947251733538,0.0512566685997,-0.00745667794059
1.300341,0.791987962929,0.639074992562,0.0108807582621,-0.0325540760862,0.703797123137,0.0188440497284,0.709404499129,0.236013353754,-0.605560902478,-0.294764949625,0.316601509312,0.947122626697,0.0515730208825,-0.00790176031864
1.350269,0.791872390154,0.639132349332,0.0109646607858,-0.0333603237122,0.703536281478,0.018681859351,0.709630028661,0.236244750022,-0.605945499581,-0.294522156844,0.316040491997,0.947325187043,0.0513013023263,-0.00784689694769
1.400265,0.792563882923,0.638045223001,0.0107405139073,-0.0331428711975,0.703765607154,0.0180528432821,0.709429076882,0.235725162071,-0.606360963903,-0.294555135903,0.316048363142,0.947335469432,0.0510332596401,-0.00803410983986
1.450592,0.792167982756,0.639322784909,0.0114762307227,-0.0327943324199,0.703274129985,0.019003504574,0.709907667707,0.236110371273,-0.605738018837,-0.29480272556,0.315528912229,0.947495188235,0.0512999601863,-0.00791756938084
1.500283,0.791693822285,0.639485081835,0.0109734802522,-0.0327156875682,0.703579822047,0.0189097013984,0.709610837705,0.23616977995,-0.605028115254,-0.294881236072,0.316038852676,0.947294741401,0.0517790214001,-0.00842908392376
1.550267,0.79197720579,0.63910254921,0.0110822337593,-0.0331177823859,0.703456691573,0.0186689812695,0.709720624407,0.235957528043,-0.605670428833,-0.294767191834,0.316066921148,0.947304302344,0.0515514104991,-0.00766238815798
1.600272,0.791866002368,0.639134490281,0.0110558683618,-0.0334188203601,0.70358647061,0.0185856611679,0.709580040601,0.236405973223,-0.605725675767,-0.294799577971,0.315884182152,0.947375150155,0.0513069596385,-0.00806871905759
1.650197,0.792365896816,0.63865146525,0.011352816849,-0.032616382728,0.703379491034,0.0186272410435,0.709821448719,0.235598747542,-0.605545265319,-0.294915906771,0.316238232057,0.947243862336,0.0514940194657,-0.0084149753947
1.700626,0.791999960611,0.638965154874,0.0109688657411,-0.0331893472845,0.703681883347,0.0183743485633,0.709501696679,0.235829082582,-0.606120745115,-0.294696714092,0.316254491923,0.947266452081,0.0510476114802,-0.0079690941389
1.750210,0.791957821091,0.639252821673,0.0110406545469,-0.0333370458838,0.703490482457,0.0186944975326,0.709676192517,0.236010058681,-0.605743053832,-0.294781075685,0.316061235511,0.94730969532,0.0514442002582,-0.00794549054503
1.800261,0.79200937638,0.638907935477,0.0107235388465,-0.0338337557668,0.703606569579,0.0183837133789,0.709545707688,0.236430716487,-0.60633543845,-0.294545902281,0.316266318862,0.947266354691,0.0510977704045,-0.00714749483389
1.850247,0.791974337099,0.640039946515,0.0115417588509,-0.0336458185806,0.703315822182,0.0191640933928,0.709822196529,0.236489370908,-0.605404356265,-0.294770458545,0.315521874437,0.947485697752,0.0515491436439,-0.00771265823109
1.900223,0.792386732571,0.638528492506,0.0109498145971,-0.0325757444681,0.703745258247,0.0184797444638,0.709464538516,0.236705933734,-0.605375730437,-0.29473546249,0.315880593111,0.947356465186,0.0517741337529,-0.00739038843592
1.950258,0.791748529047,0.639265057863,0.0109981004715,-0.0332815055674,0.703633589909,0.0187915889697,0.709534346401,0.235821068692,-0.606093333881,-0.294797704793,0.316620722982,0.947132148322,0.0512922122558,-0.00781795085293
2.000258,0.792558265789,0.638736665647,0.011687832538,-0.0324769797423,0.703248873595,0.0184848269209,0.709960969876,0.23645540996,-0.606882135248,-0.294444152608,0.316096697371,0.947342106296,0.0507780002926,-0.00688521861662
2.050205,0.792367471608,0.638516524565,0.0112938780624,-0.0326655584563,0.703437719743,0.0182863463651,0.709770346852,0.235826925811,-0.605856765196,-0.294941368361,0.315728659632,0.947429870958,0.0512816351843,-0.00788967659815
2.100262,0.791852990932,0.639282509103,0.0109230418468,-0.0334446829382,0.703576455988,0.0188433332581,0.709581956193,0.235984212288,-0.6057888213,-0.294800179459,0.316073302207,0.947312695459,0.0513177815682,-0.00792527281177
2.150253,0.791770056827,0.638988835236,0.0108325313621,-0.0331263119985,0.703793239294,0.0184296612487,0.709392748316,0.2363856766,-0.606358569403,-0.294697863659,0.316269048341,0.947267651334,0.0509879844565,-0.00762307279214
2.200265,0.7921103103,0.638971276439,0.0109509275871,-0.0332792962372,0.703439155122,0.0185175722151,0.709734417231,0.236038191163,-0.60588011609,-0.294784633453,0.316626011665,0.947126178359,0.0514063119715,-0.00757377667683
2.250338,0.791688968149,0.639520421739,0.0111618930816,-0.0331570666232,0.703518084747,0.0188675982557,0.709652680614,0.236142866875,-0.605502263182,-0.294766635295,0.316056923151,0.947304977373,0.0515655026143,-0.00789304204248
2.300267,0.792035301233,0.638732589353,0.0113374917746,-0.0337096442516,0.703434407116,0.0181983960559,0.709727069478,0.236103719856,-0.606392607064,-0.294561637596,0.316077625414,0.947332610964,0.0509891710764,-0.00748086561147
2.350261,0.791832870365,0.639367315107,0.0113704282978,-0.0330940484047,0.703323509377,0.0189310489213,0.709846772553,0.236177348058,-0.606390502375,-0.294701474495,0.316467857607,0.94720419743,0.0509792462517,-0.00730889351662
2.400283,0.792545203878,0.638932548671,0.0113628445949,-0.0333134798643,0.703242259751,0.0183989605966,0.709930992709,0.236150040118,-0.605714143704,-0.294644202007,0.315862385161,0.947376518788,0.0514332641836,-0.00795642037149
2.450241,0.791883435505,0.638998717746,0.0108078059888,-0.033357464647,0.703680556337,0.0184351656935,0.709493550958,0.236543481752,-0.606436906571,-0.294702957669,0.315744077656,0.947448179531,0.0509469568524,-0.00721332903285
2.500208,0.791665967865,0.638912355147,0.0107604475426,-0.0337945012246,0.703682274063,0.0181567149883,0.709478345376,0.236394657044,-0.605294014688,-0.295043615833,0.315909614829,0.947352828961,0.0515847188481,-0.00792145812734
2.550310,0.792296462255,0.639179402956,0.0117257331707,-0.0329914357874,0.703172632169,0.0187449765055,0.710005943911,0.236188764945,-0.606055142861,-0.294524387876,0.316414003861,0.947203629819,0.0512721434492,-0.00765696577366
2.600286,0.792032683376,0.63946320073,0.0107760681971,-0.032451650301,0.70393736448,0.0189903384746,0.709266130818,0.235852335072,-0.605664564727,-0.294775689266,0.31622263215,0.947250082683,0.0514882832774,-0.00833573386541
2.650322,0.792578700407,0.639517579456,0.0121050106859,-0.0328558269726,0.702881227144,0.0189159722325,0.710296178476,0.236671029521,-0.605666162613,-0.294611784518,0.316239918088,0.94724415959,0.0516523475542,-0.00726989157267
2.700273,0.79195588085,0.639267182351,0.0107510114224,-0.0334949338956,0.70361831271,0.0185694293017,0.70954530209,0.236463914888,-0.605624514883,-0.294804829833,0.315719862424,0.947432863843,0.0512980796786,-0.00777457403973
2.750293,0.791780880884,0.639815866403,0.0111545089854,-0.0338281453252,0.703368105345,0.0189675212115,0.70976700269,0.23584755714,-0.605688682033,-0.294784977175,0.316069366709,0.947308554717,0.051432358625,-0.00783390548521
2.800223,0.792250445815,0.638703364932,0.0108953305711,-0.0328136382386,0.703648983203,0.0186974238744,0.709543360143,0.235843865606,-0.605468991936,-0.294906474435,0.315900319538,0.947357728726,0.0515777360611,-0.00774977947273
2.850250,0.792135499806,0.639621226812,0.0113019333908,-0.0335789665872,0.703272371533,0.0187422806536,0.709879673858,0.235310288854,-0.605715741625,-0.294932461761,0.316613266575,0.947125211604,0.0513785458835,-0.00837364887692
2.900211,0.792712828889,0.638497152243,0.0115471564514,-0.0328169710915,0.703221082044,0.0183660775886,0.709975945628,0.23567920711,-0.605406228,-0.294902894349,0.315880664684,0.947359720398,0.0516026639507,-0.00813209195833
2.950204,0.792009804254,0.639768224341,0.0110456671884,-0.0332533355417,0.703516799329,0.0191350892455,0.709642288126,0.236950697409,-0.606448588862,-0.294582717519,0.315549526652,0.947519402969,0.0508100466462,-0.0073359653489
3.000331,0.79237690702,0.639431097026,0.0118676433406,-0.0329126457812,0.702932034063,0.0191004877381,0.710238329439,0.236320698287,-0.605122100905,-0.294888398707,0.315514844278,0.947476293999,0.0517177103625,-0.00802083447304
3.050368,0.792045211762,0.639473766999,0.0112132118589,-0.0328797101588,0.703635824794,0.0189864171845,0.709545676253,0.235755669415,-0.606297248623,-0.2945718422,0.316413515011,0.947217338335,0.0509299378526,-0.00824274874844
3.100208,0.791852479254,0.639273546946,0.0110712692031,-0.0334300833079,0.703441119663,0.0188388202701,0.709716929169,0.236038274782,-0.606054451863,-0.294799840245,0.316630308896,0.947130831408,0.0512832481359,-0.00764618496378
3.150367,0.792107551908,0.639852027287,0.0117513555891,-0.0332520095634,0.703146883921,0.0190793997915,0.710010380203,0.236121086658,-0.605942050962,-0.29467933742,0.316242416132,0.947263349135,0.0511704496682,-0.0080291160897
3.200276,0.791754721754,0.639141981508,0.0105583538749,-0.0332951645714,0.703775732837,0.0185575341564,0.709398877792,0.235984500503,-0.606016359201,-0.294679384873,0.315879448401,0.947385071339,0.0511649356264,-0.00799062223176
3.250336,0.792207539976,0.639087826808,0.0110704279637,-0.0329257463559,0.703493286362,0.0188903600414,0.709687428075,0.236220261262,-0.605719678099,-0.29478496392,0.315708162365,0.947430436754,0.0514175885494,-0.00775598578624
3.300264,0.792460753251,0.638773294073,0.011330915772,-0.03281061932,0.703407301038,0.0184620856654,0.709789252877,0.236395358725,-0.605812076876,-0.294649844213,0.316255168291,0.947252403978,0.05138818571,-0.00740311127286
3.350202,0.791787393684,0.638909013752,0.0102437775741,-0.0332151087601,0.704057655229,0.0186203215338,0.709121187308,0.23656104643,-0.606678336531,-0.294441674538,0.316077081076,0.947343777252,0.0508101275869,-0.00730598765597
3.400287,0.791976160767,0.639078632225,0.0108369622989,-0.032614537915,0.703710098934,0.0187558924053,0.709490384061,0.23691418385,-0.605808873541,-0.29447382776,0.316406598927,0.947191085852,0.0516141580569,-0.0072034524456
3.450221,0.79199982721,0.639757824391,0.0112917813854,-0.0332908261439,0.703295333888,0.0190363120896,0.709862671964,0.236261920856,-0.605413836147,-0.294906869555,0.315711400561,0.94742065135,0.0515567703977,-0.00789432570512
3.500261,0.791660379558,0.639029091538,0.0104322024443,-0.033385345205,0.703870599406,0.0184551754024,0.709303182368,0.236402532153,-0.606023876371,-0.294527353478,0.316242259001,0.947263382748,0.0512544827114,-0.00747631784268
3.550204,0.791394352129,0.64032869875,0.0110252265966,-0.0330998850707,0.703768271833,0.0196365108622,0.709386371881,0.235745015705,-0.606093307512,-0.294695343117,0.31624491579,0.947267631467,0.051054772674,-0.00816074748128
3.600280,0.791910343943,0.638702112524,0.0108475714599,-0.0329794526779,0.703525717931,0.018296024178,0.709668355931,0.236479735791,-0.606066906054,-0.294530324997,0.315889159757,0.947384164099,0.0512296417358,-0.00726692296007
3.650263,0.791548213369,0.639950372763,0.0108318004984,-0.0334824285996,0.703662292974,0.0191785932385,0.709486071733,0.236472754199,-0.606029505155,-0.294668041046,0.315906349436,0.947377873049,0.0512401015478,-0.00726608807888
3.700281,0.79247030548,0.638669213036,0.011277976783,-0.0330494479661,0.703309776799,0.0184070677525,0.709876236893,0.235935410369,-0.60611019887,-0.294679907519,0.316070705094,0.947323335191,0.051157993201,-0.00778894830931
3.750263,0.791863422135,0.639990586716,0.0113851982821,-0.0328318056925,0.703360129628,0.0193386507635,0.709811677258,0.236230018919,-0.606288673626,-0.294700173769,0.316276369075,0.947265646257,0.0509966682226,-0.00750956827516
3.800285,0.792786328993,0.638727191878,0.0115348031016,-0.032293465723,0.703284193326,0.018712672092,0.709928384692,0.235945940272,-0.605083052642,-0.294880741342,0.315484791827,0.947478507486,0.051771906251,-0.00857284678954
3.850328,0.792115770517,0.638858015132,0.0105887946299,-0.0330942591725,0.703916987371,0.0184563137902,0.709270758866,0.2369690031,-0.605889560163,-0.294495179621,0.316247076327,0.947253749746,0.0514719563914,-0.00698269376017
3.900204,0.791975084097,0.639222786026,0.0107481430181,-0.0327145827871,0.703780695844,0.0189655162964,0.709410175725,0.236678715609,-0.605994835795,-0.294702152792,0.315358432932,0.947569426416,0.0510045715225,-0.00773140250155
3.950273,0.792088950249,0.639079334917,0.010960492318,-0.0328311658368,0.703462136829,0.0187567418146,0.709726229778,0.23642576964,-0.605568076927,-0.294606187429,0.316028661091,0.947307779599,0.0516962329981,-0.0078329798814
4.000214,0.791914067152,0.638724027897,0.0105443322783,-0.0330150138505,0.70393268137,0.0183038226081,0.709262827897,0.235763409674,-0.605608023694,-0.294919577768,0.316257865378,0.947241973548,0.0514692404067,-0.00803264761914
4.050281,0.79170424908,0.639510526627,0.0111209803639,-0.033166593634,0.703412361727,0.0189172640691,0.709755706956,0.235906820835,-0.605571405637,-0.294781845743,0.31624042591,0.947247742052,0.0514671326016,-0.00805248158767
4.100365,0.792042855595,0.639479087699,0.0110717857916,-0.0331577810282,0.703622090121,0.0187206185578,0.709553418913,0.2363140463,-0.606316215967,-0.294701440267,0.316285908023,0.947264358809,0.0509892813502,-0.00731793026415
4.150262,0.792062377098,0.639328757484,0.0111135067879,-0.0326685960144,0.703600821272,0.0189671815298,0.70959065183,0.235685671429,-0.606384929383,-0.29471356266,0.316441364368,0.947211768624,0.0508937838272,-0.00803436770705
4.200313,0.791633459349,0.640014322258,0.011248545922,-0.0327688209014,0.703471649512,0.0193940603159,0.709702552577,0.23559022698,-0.605658477056,-0.294658723023,0.316034257376,0.947319572543,0.0513581214057,-0.00838564293243
4.250206,0.791810275011,0.639619485334,0.0112909491248,-0.0330158729927,0.703404543162,0.0191076598679,0.70976538245,0.236172360926,-0.605264183987,-0.294768166777,0.315872870536,0.947364146306,0.0515897145522,-0.00800033163217
4.300251,0.79265392199,0.638987865973,0.0118665631573,-0.0324789637413,0.703225647127,0.0187901852438,0.709975869361,0.235880472082,-0.605854874432,-0.294643437069,0.316044380656,0.947316518283,0.0514248997394,-0.00792737855769
4.350208,0.791637595416,0.639110060366,0.0108863386614,-0.0326235869685,0.703500324916,0.018952444768,0.709692749895,0.236327480301,-0.605698894524,-0.294804873993,0.315538509287,0.947493895302,0.0512910323885,-0.00774580658103
4.400224,0.792040498781,0.637655087774,0.0109614358277,-0.0328182095049,0.703653009962,0.0177640336285,0.709563137293,0.236230895658,-0.605923706524,-0.29466159739,0.315694981516,0.94744092041,0.0512942355117,-0.00782830649421
4.450263,0.793284250403,0.637879523346,0.0137883702306,-0.0319861233251,0.701256822755,0.0178806750063,0.711966317964,0.236472960015,-0.606203877032,-0.294683199759,0.316273937813,0.947261314909,0.0511141453129,-0.0073581034177
4.500207,0.792852443733,0.638494113035,0.0152368561581,-0.0318385463964,0.700321424375,0.0183974303937,0.712879894569,0.236444625332,-0.605892392136,-0.294664596458,0.315886542205,0.947379506592,0.0512735306983,-0.00766733287829
4.550295,0.792570206594,0.638020151874,0.0148065416489,-0.0322871729862,0.700522343197,0.0176143113539,0.712682061776,0.236156376043,-0.606290843975,-0.294560306887,0.316067757059,0.94733336172,0.0510050809579,-0.00769132213368
4.600281,0.793577410869,0.638431413024,0.0170987325317,-0.0311275025849,0.698865517586,0.0184107191982,0.714338233844,0.236438854015,-0.60589783885,-0.294703042918,0.314992867467,0.947689515492,0.0510234428065,-0.00778999072917
4.650221,0.79311190357,0.640057055027,0.0191374714284,-0.031705383432,0.697261210257,0.0190266464808,0.715862808124,0.236661015908,-0.606038264811,-0.29464481619,0.316249559709,0.947254858043,0.0513753753909,-0.00741759405798
4.700218,0.793972612011,0.640026131802,0.020703740373,-0.0310775280787,0.696466774299,0.0192738606405,0.716656638735,0.23604522013,-0.60609197044,-0.294662142961,0.316431511312,0.947197834637,0.0512741051975,-0.0076372013705
4.750275,0.794557349985,0.639078099044,0.0202743132202,-0.0307430969695,0.696880448894,0.0188517588684,0.716280052162,0.236654577417,-0.605112888634,-0.29469773653,0.31549042482,0.947470212704,0.0520540342677,-0.00750768948446
4.800318,0.7942457745,0.639641339324,0.0202348406723,-0.0307957172367,0.696657278021,0.0193183146828,0.716482423719,0.23658148511,-0.606637767399,-0.294461113795,0.315353172127,0.947590513431,0.0506849209748,-0.00745885189802
4.850291,0.794601150416,0.638892179055,0.0186398743906,-0.0305890372774,0.698137319128,0.0186794961546,0.715066200336,0.237137242208,-0.605706615364,-0.294635052341,0.315347070471,0.947552312872,0.0514731846033,-0.007165946055
4.900272,0.795273544864,0.638877008715,0.0184515236909,-0.0306250202371,0.698514789399,0.0186683296532,0.714696222597,0.235921210026,-0.605995016411,-0.294536838345,0.316033146128,0.947330144718,0.0512014315602,-0.00818906969992
4.950715,0.796795800432,0.637487544944,0.0172678255458,-0.0296579562228,0.699605523634,0.0182256989498,0.713680839614,0.236085177344,-0.60541899689,-0.294782964007,0.315504418725,0.947491517883,0.0514664622916,-0.00824551781463
5.000295,0.79785603775,0.637377159397,0.0137062184057,-0.0300773641618,0.702306995778,0.0180210775945,0.711010180383,0.236005599387,-0.606115797648,-0.294820641656,0.316098014869,0.947316703927,0.0511407082216,-0.0075983826956
5.050281,0.799726397981,0.635779528607,0.0101145338098,-0.0301581869407,0.705060740218,0.0171739820623,0.708297176829,0.236318691041,-0.606170777323,-0.294541201355,0.316237006418,0.947269281619,0.051138548919,-0.00774032868697
5.100274,0.801887644355,0.63507923629,0.00574113123606,-0.0296720213217,0.708510263317,0.0169900020819,0.704871703045,0.236328560595,-0.605798662304,-0.294508270902,0.316227446306,0.947258671049,0.0514155874944,-0.00759273915806
5.150211,0.803525479748,0.63483152835,0.00156815089592,-0.029884150219,0.711699577307,0.0168416225431,0.701645928498,0.236307881464,-0.605792398864,-0.294649433305,0.315882568584,0.947375359103,0.0513880939438,-0.00757599039234
5.200292,0.806393255571,0.633204059763,-0.00678585220481,-0.0289875156721,0.717244461071,0.0163308247775,0.696026875315,0.236138769168,-0.606049337392,-0.294821459789,0.316279638795,0.947256010225,0.0511376045915,-0.00762801237108
5.250215,0.808643852433,0.631784929278,-0.0138924076569,-0.0275654533548,0.721712880954,0.0165106523541,0.691446354828,0.236388704933,-0.606002029075,-0.294666787523,0.315896767075,0.947379183638,0.0512474123586,-0.00745772668398
5.300310,0.813089768973,0.629968300728,-0.0148297117822,-0.0253162613205,0.720439681759,0.0162377550336,0.692865129135,0.235848482756,-0.605270576438,-0.29488195451,0.316594113764,0.947112721049,0.0517520408312,-0.00820896019343
5.350337,0.815181979252,0.628186219002,-0.0127821579806,-0.0229356213356,0.716177623398,0.0162054998766,0.69735281658,0.235980872716,-0.606663005368,-0.294437291446,0.316609435839,0.947161135421,0.0508630895411,-0.00756272491152
5.400255,0.821909672995,0.625667366164,0.00216850115659,-0.0161215791266,0.699758077533,0.0171747930255,0.713991424387,0.236318412559,-0.605943324775,-0.294662050205,0.316249231454,0.947257467526,0.051292870807,-0.00766519577674
5.450265,0.825406103717,0.622255590816,0.0198454605655,-0.01071695968,0.680880880968,0.0164961150602,0.732129941264,0.235651407069,-0.606135599478,-0.294536070708,0.316759992128,0.947088054283,0.0511884258004,-0.00818962059894
5.500206,0.828549612217,0.617439853667,0.0418871921769,-0.00408572738661,0.658034364076,0.0152151456089,0.752823074746,0.236296196892,-0.606034365122,-0.294544284301,0.315881175593,0.947388378677,0.0511485197192,-0.00762704299655
5.550296,0.82988075584,0.613011268816,0.0580441286962,0.00125101221175,0.64110815419,0.0141488510851,0.767319085917,0.236790190727,-0.605577559683,-0.294752030111,0.316257844512,0.947238636783,0.0516408981855,-0.007290981021
5.600205,0.831564365283,0.605830686231,0.0776963338947,0.00844200529967,0.621105357215,0.0116473036042,0.78359505365,0.23585971582,-0.605383465373,-0.295062681261,0.315556414527,0.947476762634,0.0514703468618,-0.00792066366519
5.650313,0.836898708284,0.602271321755,0.0831293473142,0.0130430707283,0.618799879886,0.0113504359261,0.785358360599,0.236353560481,-0.605827469824,-0.294800976054,0.315712461071,0.94743500765,0.0512928095052,-0.00784830536043
5.700284,0.842129056429,0.600008747515,0.0834214222587,0.0162822731383,0.622555219678,0.0109237750677,0.782330209803,0.235777336982,-0.60568312684,-0.294644201473,0.315860341258,0.947375741295,0.0514510988659,-0.00801461494166
5.750293,0.849616611406,0.595714496913,0.0880402955188,0.0217129421537,0.625480917098,0.0102366719088,0.779870105234,0.236296263903,-0.60562676561,-0.294604492705,0.316573240119,0.947125439022,0.0517039080956,-0.00784170174194
5.800219,0.855897998126,0.59086397091,0.0971004961411,0.0268549408367,0.624776755761,0.00897837644313,0.780289822034,0.236819972864,-0.606105789722,-0.294686930838,0.31592047232,0.947381525166,0.0510963961161,-0.00718743672082
5.850257,0.860707464991,0.583883537108,0.109170017114,0.0314341674849,0.621643955015,0.005665193458,0.782648447191,0.235889925341,-0.606598043337,-0.294573713591,0.316798633458,0.947095365639,0.0508795225346,-0.00776327319269
5.900210,0.864605665672,0.575093216967,0.121888829742,0.0359180137902,0.618248994026,0.00104794306352,0.785160480085,0.236185333769,-0.605772846993,-0.294798260564,0.315329870806,0.947558403745,0.0513099194371,-0.00821195692524
5.950213,0.867723184044,0.565056131193,0.13367718688,0.0387889805966,0.615794458576,-0.00463063297198,0.786937835543,0.236636669999,-0.606126311499,-0.294564911457,0.315714241537,0.947453495224,0.0509856337512,-0.00754037328087
6.000337,0.870600844644,0.553672741117,0.144612683813,0.040885285843,0.614483861447,-0.0112803349859,0.787788506812,0.23637524063,-0.606328880957,-0.294836425564,0.316104899803,0.94732242352,0.050989744901,-0.00761341791083
6.050269,0.872288264892,0.543607867226,0.154210969355,0.0434712821859,0.614589562918,-0.0169658406672,0.787465603711,0.236616204652,-0.605702090352,-0.294803477973,0.31516768262,0.947616781705,0.0512834739617,-0.00785952676185
6.100263,0.87335145897,0.532974711835,0.16269010293,0.0443688371392,0.615532667259,-0.023265343612,0.786517428678,0.236581907806,-0.606778155301,-0.294582708532,0.315932213254,0.947396348942,0.0507884124631,-0.00689433095065
6.150274,0.873140573384,0.524852965401,0.168551675952,0.0445127345694,0.61677268882,-0.028295659119,0.78537215539,0.235995471217,-0.605453628501,-0.294622717841,0.316019150859,0.947311883108,0.0516105050583,-0.00827334154493
